player_id,first_name,last_name,catches,height_in,weight_lbs,birth_date,birth_country,season,game_id,date,team,opponent,is_home,toi,games_started,decision,shots_against,goals_against,saves,save_pct,shutouts,goals,assists,pim
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020329,2022-11-25,SEA,VGK,False,60.0,1,W,22,2,20,0.909091,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020374,2022-12-01,SEA,WSH,True,60.11666666666667,1,W,23,2,21,0.913043,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020389,2022-12-03,SEA,FLA,True,60.0,1,L,28,5,23,0.821429,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020427,2022-12-09,SEA,WSH,False,58.733333333333334,1,L,36,2,34,0.944444,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020459,2022-12-13,SEA,TBL,False,34.2,1,L,20,4,16,0.8,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020475,2022-12-15,SEA,CAR,False,58.583333333333336,1,L,39,3,36,0.923077,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020500,2022-12-18,SEA,WPG,True,60.0,1,W,17,2,15,0.882353,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020561,2022-12-28,SEA,CGY,True,58.61666666666667,1,L,44,3,41,0.931818,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020577,2022-12-30,SEA,EDM,True,3.9166666666666665,1,L,5,3,2,0.4,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020651,2023-01-10,SEA,BUF,False,60.0,1,W,35,3,32,0.914286,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020698,2023-01-16,SEA,TBL,True,59.65,1,L,29,2,27,0.931034,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020743,2023-01-21,SEA,COL,True,65.0,1,O,27,1,26,0.962963,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020798,2023-01-28,SEA,CBJ,True,60.0,1,W,25,1,24,0.96,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020824,2023-02-09,SEA,NJD,False,59.43333333333333,1,L,26,2,24,0.923077,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020848,2023-02-12,SEA,PHI,False,60.0,1,W,18,3,15,0.833333,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020860,2023-02-14,SEA,WPG,False,64.96666666666667,1,O,40,2,38,0.95,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020876,2023-02-16,SEA,PHI,True,59.7,1,W,19,2,17,0.894737,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020894,2023-02-18,SEA,DET,True,60.0,1,W,23,2,21,0.913043,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020927,2023-02-23,SEA,BOS,True,58.53333333333333,1,L,33,6,27,0.818182,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020953,2023-02-26,SEA,TOR,True,24.216666666666665,1,L,21,4,17,0.809524,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020978,2023-03-02,SEA,DET,False,40.38333333333333,0,W,17,1,16,0.941176,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022020984,2023-03-03,SEA,CBJ,False,60.0,1,W,23,2,21,0.913043,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021005,2023-03-05,SEA,COL,False,60.916666666666664,1,W,23,2,21,0.913043,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021021,2023-03-07,SEA,ANA,True,60.0,1,W,22,2,20,0.909091,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021035,2023-03-09,SEA,OTT,True,58.4,1,L,31,5,26,0.83871,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021049,2023-03-11,SEA,DAL,True,63.43333333333333,1,O,25,4,21,0.84,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021090,2023-03-16,SEA,SJS,False,61.61666666666667,1,W,32,1,31,0.96875,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021098,2023-03-18,SEA,EDM,True,26.5,1,,10,3,7,0.7,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021152,2023-03-25,SEA,NSH,False,60.0,1,W,16,2,14,0.875,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021173,2023-03-27,SEA,MIN,False,40.7,1,L,13,4,9,0.692308,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021228,2023-04-03,SEA,ARI,True,59.65,1,W,21,1,20,0.952381,0,0,1,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021253,2023-04-06,SEA,ARI,True,60.0,1,W,29,2,27,0.931034,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021271,2023-04-08,SEA,CHI,True,20.0,0,,11,0,11,1.0,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021283,2023-04-10,SEA,ARI,False,58.733333333333334,1,W,23,1,22,0.956522,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20222023,2022021312,2023-04-13,SEA,VGK,True,58.65,1,L,18,2,16,0.888889,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020003,2023-10-10,SEA,VGK,False,59.61666666666667,1,L,27,3,24,0.888889,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020015,2023-10-12,SEA,NSH,False,57.86666666666667,1,L,34,2,32,0.941176,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020046,2023-10-17,SEA,COL,True,59.65,1,L,27,3,24,0.888889,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020078,2023-10-21,SEA,NYR,True,60.0,1,L,27,4,23,0.851852,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020133,2023-10-30,SEA,TBL,False,62.88333333333333,1,W,37,3,34,0.918919,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020154,2023-11-02,SEA,NSH,True,59.9,1,W,34,2,32,0.941176,0,0,0,2
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020170,2023-11-04,SEA,CGY,True,58.7,1,L,29,4,25,0.862069,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020201,2023-11-09,SEA,COL,False,60.0,1,W,26,3,23,0.884615,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020220,2023-11-11,SEA,EDM,True,20.0,1,L,17,4,13,0.764706,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020248,2023-11-16,SEA,NYI,True,65.0,1,W,23,3,20,0.869565,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020265,2023-11-18,SEA,VAN,False,60.0,1,W,24,3,21,0.875,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020277,2023-11-20,SEA,CGY,True,20.0,1,,7,2,5,0.714286,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020333,2023-11-28,SEA,CHI,False,57.233333333333334,1,L,23,4,19,0.826087,0,0,1,2
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020346,2023-11-30,SEA,TOR,False,64.73333333333333,1,O,28,3,25,0.892857,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020376,2023-12-04,SEA,MTL,False,59.016666666666666,1,L,29,3,26,0.896552,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020403,2023-12-07,SEA,NJD,True,57.95,1,L,17,2,15,0.882353,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020418,2023-12-09,SEA,TBL,True,39.483333333333334,1,,23,2,21,0.913043,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020829,2024-02-13,SEA,NYI,False,65.0,1,W,27,1,26,0.962963,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020897,2024-02-22,SEA,VAN,True,60.0,1,W,21,2,19,0.904762,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020913,2024-02-24,SEA,MIN,True,37.766666666666666,0,,18,1,17,0.944444,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020926,2024-02-26,SEA,BOS,True,65.0,1,W,32,3,29,0.90625,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020950,2024-02-29,SEA,PIT,True,60.0,1,W,33,0,33,1.0,1,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020958,2024-03-02,SEA,EDM,True,58.35,1,L,24,2,22,0.916667,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023020980,2024-03-04,SEA,CGY,False,59.11666666666667,1,W,37,2,35,0.945946,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023021040,2024-03-12,SEA,VGK,True,63.016666666666666,1,O,34,5,29,0.852941,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023021071,2024-03-16,SEA,NSH,True,58.11666666666667,1,L,29,3,26,0.896552,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023021081,2024-03-18,SEA,BUF,True,54.31666666666667,0,,26,3,23,0.884615,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023021107,2024-03-21,SEA,VGK,False,59.3,1,L,36,2,34,0.944444,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023021133,2024-03-24,SEA,MTL,True,18.0,1,L,6,4,2,0.333333,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023021162,2024-03-28,SEA,ANA,True,59.666666666666664,1,W,23,2,21,0.913043,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023021188,2024-04-01,SEA,SJS,False,60.0,1,W,26,2,24,0.923077,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023021201,2024-04-03,SEA,LAK,False,60.0,1,L,27,5,22,0.814815,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023021215,2024-04-05,SEA,ANA,False,58.833333333333336,1,W,17,1,16,0.941176,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023021250,2024-04-09,SEA,ARI,True,60.0,1,W,39,0,39,1.0,1,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023021271,2024-04-13,SEA,DAL,False,58.85,1,L,30,3,27,0.9,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20232024,2023021300,2024-04-16,SEA,WPG,False,59.233333333333334,1,L,24,4,20,0.833333,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020003,2024-10-08,SEA,STL,True,58.3,1,L,25,3,22,0.88,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020039,2024-10-13,SEA,DAL,False,57.666666666666664,1,L,23,2,21,0.913043,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020071,2024-10-17,SEA,PHI,True,59.75,1,W,25,4,21,0.84,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020106,2024-10-22,SEA,COL,True,56.65,1,L,28,3,25,0.892857,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020178,2024-11-02,SEA,OTT,False,58.1,1,L,22,2,20,0.909091,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020202,2024-11-05,SEA,COL,False,58.05,1,L,31,5,26,0.83871,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020287,2024-11-17,SEA,NYR,True,56.46666666666667,1,L,23,2,21,0.913043,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020371,2024-11-29,SEA,SJS,False,59.483333333333334,1,L,26,7,19,0.730769,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020420,2024-12-06,SEA,NJD,False,57.9,1,L,36,3,33,0.916667,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020436,2024-12-08,SEA,NYR,False,60.0,1,W,37,5,32,0.864865,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020472,2024-12-12,SEA,BOS,True,60.0,1,W,34,1,33,0.970588,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020488,2024-12-14,SEA,TBL,True,59.71666666666667,1,L,30,4,26,0.866667,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020538,2024-12-21,SEA,VGK,False,57.75,1,L,33,5,28,0.848485,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020567,2024-12-28,SEA,VAN,False,60.25,1,W,22,4,18,0.818182,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020588,2024-12-30,SEA,UTA,True,60.0,1,W,30,2,28,0.933333,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020613,2025-01-02,SEA,VAN,True,63.2,1,O,22,3,19,0.863636,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020631,2025-01-04,SEA,EDM,True,58.25,1,L,31,3,28,0.903226,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020640,2025-01-06,SEA,NJD,True,57.9,1,L,29,3,26,0.896552,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020660,2025-01-09,SEA,CBJ,False,35.75,1,L,19,5,14,0.736842,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020684,2025-01-12,SEA,DET,False,6.266666666666667,1,L,4,3,1,0.25,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024020806,2025-01-28,SEA,ANA,True,57.95,1,L,22,5,17,0.772727,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024021004,2025-03-08,SEA,PHI,False,59.95,1,W,24,1,23,0.958333,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024021054,2025-03-14,SEA,UTA,True,60.0,1,W,25,2,23,0.92,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024021088,2025-03-19,SEA,MIN,False,58.416666666666664,1,L,27,3,24,0.888889,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024021181,2025-03-31,SEA,DAL,True,58.05,1,L,30,2,28,0.933333,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20242025,2024021275,2025-04-12,SEA,STL,True,64.66666666666667,1,W,23,3,20,0.869565,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020063,2025-10-16,SEA,OTT,False,65.0,1,O,23,3,20,0.869565,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020094,2025-10-20,SEA,PHI,False,20.0,0,,6,0,6,1.0,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020239,2025-11-08,SEA,STL,False,59.55,1,W,19,3,16,0.842105,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020278,2025-11-13,SEA,WPG,True,60.0,1,W,26,3,23,0.884615,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020295,2025-11-15,SEA,SJS,True,40.3,0,W,19,0,19,1.0,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020340,2025-11-22,SEA,PIT,False,64.16666666666667,1,W,32,2,30,0.9375,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020434,2025-12-04,SEA,EDM,False,33.766666666666666,0,,18,4,14,0.777778,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020465,2025-12-08,SEA,MIN,True,58.7,1,L,27,2,25,0.925926,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020494,2025-12-12,SEA,UTA,False,58.46666666666667,1,L,31,3,28,0.903226,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020528,2025-12-16,SEA,COL,True,58.6,1,L,38,4,34,0.894737,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020573,2025-12-22,SEA,ANA,False,60.0,1,W,41,1,40,0.97561,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020605,2025-12-28,SEA,PHI,True,60.0,1,W,33,1,32,0.969697,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020638,2026-01-01,SEA,NSH,True,60.0,1,W,25,1,24,0.96,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020665,2026-01-05,SEA,CGY,False,60.0,1,W,42,1,41,0.97619,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020693,2026-01-08,SEA,MIN,True,62.15,1,O,34,3,31,0.911765,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020718,2026-01-12,SEA,NYR,False,60.0,1,W,22,2,20,0.909091,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020735,2026-01-14,SEA,NJD,False,63.7,1,O,26,3,23,0.884615,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020757,2026-01-17,SEA,UTA,False,57.81666666666667,1,L,30,5,25,0.833333,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020793,2026-01-21,SEA,NYI,True,59.7,1,W,25,1,24,0.96,0,0,1,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020809,2026-01-23,SEA,ANA,True,58.68333333333333,1,L,30,3,27,0.9,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020839,2026-01-27,SEA,WSH,True,60.0,1,W,20,1,19,0.95,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020892,2026-02-03,SEA,ANA,False,56.2,1,L,31,4,27,0.870968,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020925,2026-02-26,SEA,STL,False,58.68333333333333,1,L,31,4,27,0.870968,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025020974,2026-03-04,SEA,STL,True,58.06666666666667,1,L,27,3,24,0.888889,0,0,0,0
8475831,Philipp,Grubauer,L,73,188,1991-11-25,DEU,20252026,2025021040,2026-03-12,SEA,COL,True,39.71666666666667,0,,11,2,9,0.818182,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020346,2019-11-22,NJD,PIT,False,17.5,0,,5,0,5,1.0,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020354,2019-11-23,NJD,DET,True,60.0,1,W,20,1,19,0.95,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020375,2019-11-26,NJD,MIN,True,58.833333333333336,1,L,29,3,26,0.896552,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020419,2019-12-02,NJD,BUF,False,20.0,1,L,15,5,10,0.666667,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020460,2019-12-07,NJD,NSH,False,58.65,1,L,37,6,31,0.837838,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020500,2019-12-13,NJD,COL,False,30.8,1,L,17,2,15,0.882353,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020682,2020-01-09,NJD,NYR,False,24.966666666666665,0,,12,1,11,0.916667,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020696,2020-01-11,NJD,WSH,False,60.0,1,W,34,1,33,0.970588,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020708,2020-01-12,NJD,TBL,True,60.0,1,W,27,1,26,0.962963,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020715,2020-01-14,NJD,TOR,False,31.516666666666666,1,L,19,5,14,0.736842,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020732,2020-01-16,NJD,WSH,False,20.0,1,,15,2,13,0.866667,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020797,2020-02-01,NJD,DAL,True,61.65,1,O,31,3,28,0.903226,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020815,2020-02-04,NJD,MTL,True,64.1,1,O,36,4,32,0.888889,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020868,2020-02-11,NJD,FLA,True,57.583333333333336,1,L,33,5,28,0.848485,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020894,2020-02-14,NJD,CAR,False,57.93333333333333,1,L,30,5,25,0.833333,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019020924,2020-02-18,NJD,STL,False,60.0,1,L,39,3,36,0.923077,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20192020,2019021013,2020-03-01,VAN,CBJ,False,58.78333333333333,1,L,34,4,30,0.882353,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20202021,2020020864,2021-05-18,CGY,VAN,False,57.7,1,L,23,3,20,0.869565,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20212022,2021020678,2022-01-15,PIT,SJS,False,60.61666666666667,1,W,41,1,40,0.97561,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20212022,2021021264,2022-04-24,PIT,PHI,False,58.13333333333333,1,L,42,3,39,0.928571,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20232024,2023020196,2023-11-09,NYR,MIN,True,60.0,1,W,26,1,25,0.961538,0,0,0,0
8475839,Louis,Domingue,R,75,209,1992-03-06,CAN,20242025,2024020632,2025-01-05,NYR,CHI,False,60.0,1,W,27,2,25,0.925926,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020008,2019-10-03,CAR,MTL,True,65.0,1,W,36,3,33,0.916667,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020031,2019-10-06,CAR,TBL,True,61.8,1,W,13,3,10,0.769231,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020060,2019-10-11,CAR,NYI,True,60.0,1,W,19,2,17,0.894737,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020091,2019-10-15,CAR,LAK,False,60.0,1,W,31,0,31,1.0,1,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020112,2019-10-18,CAR,ANA,False,25.85,1,L,13,4,9,0.692308,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020148,2019-10-24,CAR,CBJ,False,63.46666666666667,1,O,31,4,27,0.870968,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020161,2019-10-26,CAR,CHI,True,59.71666666666667,1,W,32,0,32,1.0,1,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020183,2019-10-29,CAR,CGY,True,59.7,1,W,29,1,28,0.965517,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020199,2019-11-01,CAR,DET,True,60.0,1,W,32,3,29,0.90625,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020226,2019-11-05,CAR,PHI,False,59.9,1,L,28,4,24,0.857143,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020241,2019-11-07,CAR,NYR,True,58.06666666666667,1,L,18,3,15,0.833333,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020271,2019-11-11,CAR,OTT,True,60.0,1,W,29,2,27,0.931034,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020286,2019-11-14,CAR,BUF,False,62.46666666666667,1,W,33,4,29,0.878788,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020326,2019-11-19,CAR,CHI,False,59.9,1,W,32,2,30,0.9375,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020336,2019-11-21,CAR,PHI,True,58.43333333333333,1,L,22,4,18,0.818182,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020355,2019-11-23,CAR,FLA,True,60.0,1,W,23,2,21,0.913043,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020381,2019-11-27,CAR,NYR,False,57.9,1,L,25,3,22,0.88,0,0,0,0
8475852,Petr,Mrazek,L,74,192,1992-02-14,CZE,20192020,2019020401,2019-11-29,CAR,NSH,True,60.0,1,L,28,3,25,0.892857,0,0,0,0
